Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Category,Venue,Venue Latitude,Venue Longitude
The Beaches,43.67709000000008,-79.29546999999997,Coffee Shop,Prana Coffee,43.671306,-79.294092
The Beaches,43.67709000000008,-79.29546999999997,Coffee Shop,Absolute Cafe,43.67102219360621,-79.29580904142931
The Beaches,43.67709000000008,-79.29546999999997,Coffee Shop,Savoury Grounds,43.680540277686,-79.28742125217829
The Beaches,43.67709000000008,-79.29546999999997,Coffee Shop,Oscar Coffee and Espresso Bar,43.6726004606259,-79.28770076631098
The Beaches,43.67709000000008,-79.29546999999997,Coffee Shop,Country Style,43.683395,-79.301066
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Balzac's Coffee,43.64845650131932,-79.37178993724407
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Starbucks,43.644489,-79.368639
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Mos Mos Coffee,43.64815919753501,-79.37874450467258
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,The Poet Cafe,43.65063683072023,-79.37127573699792
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,NEO COFFEE BAR,43.65070234158804,-79.36925939681731
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Mos Mos,43.64163954520267,-79.3775517786762
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Dineen Coffee,43.650497,-79.378765
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Versus Coffee,43.65121343781903,-79.37523564828548
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Fahrenheit Coffee,43.65238358726612,-79.37271903848271
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Café Plenty,43.6491179354577,-79.37831288380438
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,The Black Canary Espresso Bar,43.651868733003134,-79.36850642387674
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Tim Hortons,43.64795486604762,-79.37383309017605
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Rooster Coffee,43.65189965670432,-79.36560912104514
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Maman,43.64830873804684,-79.38225333898805
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Aroma Espresso Bar,43.6423209103846,-79.38374932648954
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,McCafé,43.644490691919735,-79.38110912246584
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Second Cup,43.652980800725366,-79.3774078337122
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Lavazza Espression,43.63953746292591,-79.38176322686563
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,cafe 260,43.653183236880515,-79.37011452592975
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Nespresso Boutique at The Bay,43.65219426747227,-79.3806817737289
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,B Espresso Bar,43.65344491966435,-79.3747047585838
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Bluestone Lane,43.6494787,-79.3758365
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Cafe Nicole,43.646907748587225,-79.37442152865991
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Timothy's World Coffee,43.649242646419395,-79.38418101332182
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Lettieri Espresso Bar,43.648873,-79.372795
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,teaopia,43.64667692909393,-79.37776783578568
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Cocoberry Cafe,43.64071911609628,-79.3789023221464
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Early Bird,43.64633,-79.378876
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,La Prep,43.64399619825387,-79.36689113220822
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Treats,43.6417790265171,-79.37762750004397
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Mmmuffins,43.64808419218658,-79.37897283367451
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Cafe Supreme,43.64756605153206,-79.3802547454834
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Oliva,43.650248,-79.368775
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Hotspot Cafe,43.650952763421266,-79.36981833586708
Berczy Park,43.64536000000004,-79.37305999999995,Coffee Shop,Michel's Baguette,43.64731416341164,-79.38116706259868
Caledonia-Fairbanks,43.68784000000005,-79.45045999999995,Coffee Shop,Tim Hortons,43.6957155747294,-79.4491392374038
Caledonia-Fairbanks,43.68784000000005,-79.45045999999995,Coffee Shop,Oakwood Cafe,43.68662479489259,-79.44452036701963
Caledonia-Fairbanks,43.68784000000005,-79.45045999999995,Coffee Shop,Oakwood Espresso,43.686403,-79.438795
Woburn,43.76812000000007,-79.21760999999998,Coffee Shop,Starbucks,43.770037201625215,-79.22115586641958
Woburn,43.76812000000007,-79.21760999999998,Coffee Shop,Country Style,43.76085697341484,-79.22496473153846
Leaside,43.709020000000066,-79.36348999999996,Coffee Shop,Aroma Espresso Bar,43.70561065613986,-79.36077468518098
Leaside,43.709020000000066,-79.36348999999996,Coffee Shop,Starbucks,43.713756,-79.365021
Leaside,43.709020000000066,-79.36348999999996,Coffee Shop,Tim Hortons,43.70562930215073,-79.36102831503376
Leaside,43.709020000000066,-79.36348999999996,Coffee Shop,Second Cup,43.70609257849739,-79.37521557074282
Leaside,43.709020000000066,-79.36348999999996,Coffee Shop,Creeds Coffee Bar,43.706094,-79.375255
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Jimmy's Coffee,43.65842123574496,-79.38561319551111
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Hailed Coffee,43.65883296982352,-79.38368351986598
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Tim Hortons,43.658569999999976,-79.38512341104502
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,NEO COFFEE BAR,43.66013,-79.38583
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Cafe Plenty,43.65457125894357,-79.38944976536852
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Tsujiri,43.65537430780922,-79.38535434742991
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,The Library Specialty Coffee,43.65441282740799,-79.39090161351724
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Tokyo Smoke,43.65723,-79.38087
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Page One Cafe,43.65777161112601,-79.3760725691681
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,M Square Coffee Co,43.65121797253777,-79.38355459932247
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Starbucks,43.65596912045543,-79.38268426666406
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,DAVIDsTEA,43.65521877547618,-79.38094518163427
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Dineen Coffee,43.650497,-79.378765
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Bulldog On The Block,43.65065218852629,-79.38414092873634
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Second Cup,43.65602745564191,-79.38057491935326
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Uncle Tetsu,43.65603138949496,-79.38350988129672
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,HotBlack Coffee,43.65036434800487,-79.38866907575726
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Cafe Landwer,43.64875349932059,-79.3853673607289
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Black Bear Espresso,43.66143582514135,-79.3814931962942
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Oakham Café,43.658077944767534,-79.37831497990125
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Nordstrom Ebar,43.654648676831954,-79.38057377013143
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Coffee Public,43.66076299149323,-79.38618409033066
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Carafted Bean,43.6543408802583,-79.39135490977962
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Versus Coffee,43.65121343781903,-79.37523564828548
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Maman,43.64830873804684,-79.38225333898805
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Aroma Espresso Bar,43.65446155341208,-79.38090841333593
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Dark Horse Espresso Bar,43.64829161679981,-79.39039040155937
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Café Plenty,43.6491179354577,-79.37831288380438
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Cafe de Melbourne,43.656087801489825,-79.38070487601242
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Red Eye Espresso,43.65114970183438,-79.39014599464723
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Balzac's Coffee,43.65785440672277,-79.37919981155157
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Rialto Espresso Bar,43.648059,-79.389791
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Nespresso Boutique at The Bay,43.65219426747227,-79.3806817737289
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Coffee Island,43.66427089680226,-79.38697157138014
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Light Café 路燈咖啡,43.65607098189164,-79.39302058882892
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Cafe La Gaffe,43.65621134762937,-79.39333144271436
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Fresh Start Coffee Co.,43.657377165116216,-79.38439256972293
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Presotea,43.65355515034301,-79.3949009030638
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Good Earth Coffeehouse,43.65685033174256,-79.37471866607666
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,AGO Espresso Bar,43.6541461873951,-79.39231147264867
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Zavida Coffee Roasters,43.659692329544725,-79.38263798664069
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Timothy's World Coffee,43.65405317976302,-79.38808999785911
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Mast Coffee,43.655033,-79.375755
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Coffee Exchange,43.65373019161559,-79.39098314529086
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,B Espresso Bar,43.65344491966435,-79.3747047585838
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,T.A.N. Coffee,43.65602860741956,-79.39353447011945
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,The Sandwich Table,43.649449080710994,-79.39081262624394
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,The Drink,43.66416675815651,-79.3801489917456
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Yang Teashop,43.655061,-79.386637
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Java Joe's,43.655201241300766,-79.38633252158125
Central Bay Street,43.65609000000007,-79.38492999999994,Coffee Shop,Mos Mos Coffee,43.657547,-79.3843
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Contra Cafe,43.669107144072974,-79.42610471852032
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Scout and Cash Caffe,43.66735987720157,-79.41993774586636
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,The Good Neighbour,43.66398338946789,-79.41664049314092
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Coffee Pocket,43.66394931021736,-79.41696001820671
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Starbucks,43.67153,-79.4214
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Snakes & Lattes,43.66478921378291,-79.41315049188894
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Volta Coffee,43.667314,-79.412145
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Rapido,43.67289531055692,-79.41410783253588
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Bloomer's,43.662111364470476,-79.42493101926992
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Filosophy,43.661879,-79.426471
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Faema Caffe,43.6710456734398,-79.41929697990417
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Creeds Coffee Bar,43.67410020855885,-79.41083780404273
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Dish Cooking Studio,43.67406646467061,-79.4107635453081
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Saving Gigi,43.66222798987451,-79.42444375752665
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Hub Coffee Shop,43.66693153385268,-79.4315096260646
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Aroma Espresso Bar,43.66551131159499,-79.40996929600237
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Tim Hortons,43.673493041024884,-79.41482037305832
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,The Christie,43.667261,-79.419984
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Poop Café,43.66377776016274,-79.41765961253083
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Bob Coffee Bar,43.675376,-79.423268
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Better & Better Bakery Cafe,43.66477054624376,-79.41272082504592
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Station Cafe And Kitchen,43.662278,-79.424742
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Dovercourt Cafe,43.666838200358036,-79.43010115786551
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Mallo Coffee & Bar,43.664635,-79.41097
Christie,43.66869000000002,-79.42070999999999,Coffee Shop,Chai Bar,43.674022,-79.411845
Cedarbrae,43.76944000000003,-79.23891999999995,Coffee Shop,Tim Hortons,43.77599190613985,-79.23213511705399
Cedarbrae,43.76944000000003,-79.23891999999995,Coffee Shop,Coffee Culture Cafe & Eatery,43.77627788363806,-79.23402640869378
Hillcrest Village,43.802250000000065,-79.35557999999997,Coffee Shop,Starbucks,43.795804,-79.349547
Hillcrest Village,43.802250000000065,-79.35557999999997,Coffee Shop,Delimark Cafe,43.801479862102106,-79.34393464329777
"Bathurst Manor, Wilson Heights, Downsview North",43.757880000000064,-79.44846999999999,Coffee Shop,Starbucks,43.755797,-79.440471
"Bathurst Manor, Wilson Heights, Downsview North",43.757880000000064,-79.44846999999999,Coffee Shop,Tim Hortons,43.75476686520758,-79.44325044751167
Thorncliffe Park,43.70142000000004,-79.34904999999998,Coffee Shop,Starbucks,43.707899,-79.343347
Thorncliffe Park,43.70142000000004,-79.34904999999998,Coffee Shop,Tim Hortons,43.7050898,-79.3505453
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Dineen Coffee,43.650497,-79.378765
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Maman,43.64830873804684,-79.38225333898805
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Cafe Landwer,43.64875349932059,-79.3853673607289
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,M Square Coffee Co,43.65121797253777,-79.38355459932247
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Bulldog On The Block,43.65065218852629,-79.38414092873634
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Mos Mos Coffee,43.64815919753501,-79.37874450467258
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,DAVIDsTEA,43.650546552943766,-79.38338493349875
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Starbucks,43.646731,-79.383951
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Café Plenty,43.6491179354577,-79.37831288380438
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Versus Coffee,43.65121343781903,-79.37523564828548
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,HotBlack Coffee,43.65036434800487,-79.38866907575726
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Balzac's Coffee,43.644372584148364,-79.38306470027423
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Dark Horse Espresso Bar,43.64829161679981,-79.39039040155937
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Fahrenheit Coffee,43.65238358726612,-79.37271903848271
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Tim Hortons,43.6468622,-79.3825442
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Rialto Espresso Bar,43.648059,-79.389791
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Aroma Espresso Bar,43.64907,-79.38004
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,The Library Specialty Coffee,43.65441282740799,-79.39090161351724
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,The Poet Cafe,43.65063683072023,-79.37127573699792
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Cafe Plenty,43.65457125894357,-79.38944976536852
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Jimmy's Coffee,43.65842123574496,-79.38561319551111
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Tsujiri,43.65537430780922,-79.38535434742991
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Little Nicky's,43.64901385191496,-79.39352086543202
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Mos Mos,43.64163954520267,-79.3775517786762
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Nespresso Boutique at The Bay,43.65219426747227,-79.3806817737289
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Second Cup,43.652980800725366,-79.3774078337122
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Red Eye Espresso,43.65114970183438,-79.39014599464723
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Nordstrom Ebar,43.654648676831954,-79.38057377013143
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Tokyo Smoke,43.65723,-79.38087
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,McCafé,43.644490691919735,-79.38110912246584
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Carafted Bean,43.6543408802583,-79.39135490977962
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Oakham Café,43.658077944767534,-79.37831497990125
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Uncle Tetsu,43.65603138949496,-79.38350988129672
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,French Made,43.64547783756122,-79.39205169247865
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Cafe de Melbourne,43.656087801489825,-79.38070487601242
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Timothy's World Coffee,43.649242646419395,-79.38418101332182
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,Fresh Start Coffee Co.,43.657377165116216,-79.38439256972293
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,AGO Espresso Bar,43.6541461873951,-79.39231147264867
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Coffee Shop,The Sandwich Table,43.649449080710994,-79.39081262624394
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Rosie Robin A Touch Of Convenience,43.66318235854112,-79.43542722772675
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Wallace Espresso,43.66236728741229,-79.4442272516029
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Baddies,43.658689804117024,-79.44279312941786
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Field Trip Cafe,43.66125961972056,-79.43044968471274
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Hale Coffee,43.665531698018086,-79.44994926452637
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Propeller Coffee Co.,43.65947936946201,-79.44508550239375
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,The Common,43.660758174539815,-79.43134507943164
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Cafe Neon,43.66193418260364,-79.44651746492616
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Balzac’s Coffee,43.670042,-79.448342
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,The Sovereign,43.673115708192206,-79.44026498681781
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Dark Horse Espresso Bar,43.67046758917436,-79.43487827252835
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Hub Coffee Shop,43.66693153385268,-79.4315096260646
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Starbucks,43.660279,-79.433934
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Tim Hortons,43.660321834311276,-79.43438540096395
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Pepper's Café,43.662309899548795,-79.44461131976689
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Coffee Time,43.66683723870163,-79.4461966261001
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Cafe Piccolino,43.658775320549836,-79.43960666656494
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,The Maker Bean,43.660603,-79.43245
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Dovercourt Cafe,43.666838200358036,-79.43010115786551
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Coffee Shop,Station Cold Brew,43.66561879021762,-79.45005885279788
Scarborough Village,43.74446000000007,-79.23116999999995,Coffee Shop,Tim Hortons,43.7389916331723,-79.2389613389968
Scarborough Village,43.74446000000007,-79.23116999999995,Coffee Shop,Great Style Donuts & Subs,43.73914,-79.23792
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Coffee Shop,Starbucks,43.77799,-79.344091
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Coffee Shop,Aroma Espresso Bar,43.777700197902725,-79.34465166972005
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Coffee Shop,Tim Hortons,43.7749925,-79.3463027
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Coffee Shop,Teaopia,43.77874324350523,-79.34451221242404
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Coffee Shop,Tea Monkey,43.77743303586337,-79.34599187314286
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Coffee Shop,Tarts Treats & Coffee,43.77579,-79.34634
"Northwood Park, York University",43.764760000000074,-79.48797999999994,Coffee Shop,Tim Hortons,43.764289283166015,-79.48879033327103
"Northwood Park, York University",43.764760000000074,-79.48797999999994,Coffee Shop,Starbucks,43.766762,-79.475957
"East Toronto, Broadview North (Old East York)",43.688110000000044,-79.33417999999995,Coffee Shop,Red Rocket Coffee,43.68234009057258,-79.3285298526357
"East Toronto, Broadview North (Old East York)",43.688110000000044,-79.33417999999995,Coffee Shop,Starbucks,43.682379,-79.327249
"East Toronto, Broadview North (Old East York)",43.688110000000044,-79.33417999999995,Coffee Shop,Pomarosa Coffee & Kitchen,43.683201,-79.325849
"East Toronto, Broadview North (Old East York)",43.688110000000044,-79.33417999999995,Coffee Shop,The One in the Only,43.68043256568149,-79.33788077683231
"East Toronto, Broadview North (Old East York)",43.688110000000044,-79.33417999999995,Coffee Shop,Last Drop Cafe,43.688829532311495,-79.32600210968185
"East Toronto, Broadview North (Old East York)",43.688110000000044,-79.33417999999995,Coffee Shop,Marvel Coffee Company,43.68071553476836,-79.33752594265454
"East Toronto, Broadview North (Old East York)",43.688110000000044,-79.33417999999995,Coffee Shop,Hot Pot Cafe,43.68233730294754,-79.32922450710925
"East Toronto, Broadview North (Old East York)",43.688110000000044,-79.33417999999995,Coffee Shop,Sarah's Cafe and Bar,43.68275163058117,-79.32720775208479
"East Toronto, Broadview North (Old East York)",43.688110000000044,-79.33417999999995,Coffee Shop,Tim Hortons,43.68143587026167,-79.33074116706848
"East Toronto, Broadview North (Old East York)",43.688110000000044,-79.33417999999995,Coffee Shop,Apple cafe,43.68997452054689,-79.32639855584102
"East Toronto, Broadview North (Old East York)",43.688110000000044,-79.33417999999995,Coffee Shop,TEGH Cafe On 4,43.690104177032204,-79.3248783515747
